Date,open,high,low,close,adj_close,volume,SMA_5,SMA_10,SMA_20,SMA_50,SMA_100,SMA_200,RSI_5,RSI_10,RSI_20,RSI_50,RSI_100,RSI_200,RSI,bbands_upperband,bbands_middleband,bbands_lowerband,macd_macd,macd_macdsignal,macd_macdhist,ATR,profit_or_loss_after_10_days
2023-01-26,19.701000213623047,20.166000366210938,19.277999877929688,19.802000045776367,19.788970947265625,489535000,19.084400177001953,18.067600059509278,,,,,87.0231357774926,84.57402836527639,,,,,83.10342927495866,,,,,,,0.8242224486159165,2.533334732055664
2023-01-27,19.461999893188477,20.628000259399414,19.405000686645508,20.364999771118164,20.351600646972656,542142000,19.589599990844725,18.45300006866455,,,,,89.8540070858891,86.25070382119738,,,,,84.4071716136322,,,,,,,0.8527065289114872,0.8994064331054688
2023-01-30,19.950000762939453,20.139999389648438,19.149999618530273,19.16200065612793,19.14939308166504,488611000,19.583399963378906,18.679300117492676,,,,,56.773932451603784,68.55880869083035,,,,,71.67997253678294,,,,,,,0.8785846448883732,2.6242713928222656
2023-01-31,19.170000076293945,19.687000274658203,18.950000762939453,19.53700065612793,19.52414894104004,498017000,19.637800216674805,18.862800216674806,17.273300075531004,,,,62.196849916377595,70.64438615484349,,,,,73.04440802498777,21.125089100793925,17.273300075531004,13.421511050268084,,,,0.868471421090543,3.431734085083008
2023-02-01,19.69099998474121,21.191999435424805,19.611000061035156,20.94300079345703,20.92922019958496,660477000,19.961800384521485,19.219400215148926,17.604700136184693,,,,76.19396316614609,77.00010608058085,77.90502716358063,,,,77.43424154464135,21.52133223560911,17.604700136184693,13.68806803676028,,,,0.9246519466767096,1.819803237915039
2023-02-02,21.0,21.948999404907227,20.700000762939453,21.708999633789062,21.69471549987793,564276000,20.343200302124025,19.71380023956299,17.95270013809204,,,,80.98790908527064,79.66520657269827,79.30977867871752,,,,79.4023303764407,22.026229413141852,17.95270013809204,13.87917086304223,,,,0.9478195677689285,0.29280853271484375
2023-02-03,21.0,21.7450008392334,20.788999557495117,21.100000381469727,21.086116790771484,429366000,20.490200424194335,20.03990020751953,18.29445013999939,,,,67.48280810809139,72.26781175055788,75.30310508576378,,,,73.88505461567658,22.217171428671044,18.29445013999939,14.371728851327736,,,,0.9484039759095966,0.2878093719482422
2023-02-06,20.805999755859375,21.56999969482422,20.785999298095703,21.089000701904297,21.075124740600586,452197000,20.87560043334961,20.229500198364256,18.605950164794923,,,,67.22969648600849,72.13339071880988,75.23084593716747,,,,73.78532838267233,22.374378559444867,18.605950164794923,14.837521770144978,,,,0.9366608631109479,-0.4337158203125
2023-02-07,21.381999969482422,22.259000778198242,21.149999618530273,22.17300033569336,22.158411026000977,664150000,21.402800369262696,20.52030029296875,18.93320016860962,,,,77.58588017256933,76.84864688099351,77.47320360389458,,,,77.06999138585924,22.74683551590614,18.93320016860962,15.119564821313098,,,,0.9533279497668763,-1.4180660247802734
2023-02-08,22.386999130249023,22.878000259399414,22.007999420166016,22.204999923706055,22.19038963317871,559651000,21.6552001953125,20.808500289916992,19.248000144958496,,,,77.8442436527978,76.97642797693743,77.53639599549892,,,,77.16096680133107,23.05052513989977,19.248000144958496,15.445475150017224,,,,0.9473760133001993,1.458038330078125
2023-02-09,22.606000900268555,23.020000457763672,22.1200008392334,22.336999893188477,22.32230567932129,523876000,21.78080024719238,21.062000274658203,19.56480016708374,,,,79.08721405076666,77.54449552501275,77.80672496707454,,,,77.55653723312001,23.28737031528346,19.56480016708374,15.842230018884017,,,,0.9439919851023475,0.9483699798583984
2023-02-10,21.690000534057617,22.077999114990234,20.81100082397461,21.264999389648438,21.251007080078125,550737000,21.813800048828124,21.15200023651123,19.80250015258789,,,,50.389579065221945,63.42374426737945,70.54898383900844,,,,67.35385409114207,23.315976973573274,19.80250015258789,16.289023331602504,,,,0.9855639196817417,2.234529495239258
2023-02-13,21.538000106811523,22.04800033569336,20.961999893188477,21.788000106811523,21.773664474487305,474919000,21.95359992980957,21.41460018157959,20.046950149536134,,,,59.37859378732182,66.70989016679356,71.89529977128164,,,,69.46439828121333,23.3947667139457,20.046950149536134,16.699133585126567,,,,0.9927379570262518,1.4270591735839844
2023-02-14,21.577999114990234,23.048999786376953,21.365999221801758,22.97100067138672,22.955883026123047,675474000,22.113199996948243,21.75800018310547,20.310400199890136,,,,73.1394773300404,72.84217984937122,74.6540612000069,,,,73.61893173985318,23.707532485810233,20.310400199890136,16.91326791397004,,,,1.0420424289940333,-0.27281761169433594
2023-02-15,22.548999786376953,22.854999542236328,22.106000900268555,22.763999938964844,22.7490234375,420575000,22.225,21.94010009765625,20.57975015640259,,,,68.09405520152049,70.32361553261848,73.32828553276772,,,,71.77865677073214,23.85593301302648,20.57975015640259,17.3035672997787,,,,1.0293965248600425,0.5496387481689453
2023-02-16,22.132999420166016,22.549999237060547,21.927000045776367,22.00200080871582,21.987524032592773,412026000,22.158000183105468,21.969400215148926,20.841600227355958,,,,51.687316920814816,61.610650161247335,68.60716521326863,,,,65.30693569857462,23.661743303959373,20.841600227355958,18.021457150752543,,,,1.0156539083120735,1.8867568969726562
2023-02-17,21.631000518798828,21.739999771118164,20.975000381469727,21.38800048828125,21.373926162719727,465888000,22.18260040283203,21.99820022583008,21.019050216674806,,,,41.59336476719501,55.45878560371298,65.05459994883884,,,,60.56814484518529,23.485594934423986,21.019050216674806,18.552505498925626,,,,1.0164643739502177,2.1645774841308594
2023-02-21,21.0,21.493999481201172,20.618000030517578,20.655000686645508,20.641408920288086,410015000,21.956000518798827,21.9548002243042,21.09215021133423,,,,32.20741216759658,48.972500914627275,61.0800872160214,,,,55.39996445544353,23.42068698807533,21.09215021133423,18.763613434593125,1.5387125892786884,2.000733534632756,-0.4620209453540678,1.006431165145459,2.6352195739746094
2023-02-22,20.707000732421875,21.104000091552734,20.42099952697754,20.753999710083008,20.740345001220703,513184000,21.512600326538085,21.812900161743165,21.166600227355957,,,,34.69532765224287,49.8526538655816,61.41522646023508,,,,55.9467077919477,23.347216064305506,21.166600227355957,18.985984390406408,1.3698161841336436,1.8745500645329336,-0.50473388039929,0.9833289793904401,3.4288501739501953
2023-02-23,23.440000534057617,23.88800048828125,23.024999618530273,23.663999557495117,23.648427963256836,1117995000,21.69260025024414,21.95880012512207,21.38365020751953,,,,72.19209214132403,67.9230182223765,69.53277328078991,,,,68.26261019885476,23.649543175472065,21.38365020751953,19.117757239566995,1.4540162399060534,1.7904432996075577,-0.3364270597015042,1.1369483935909972,-0.22386932373046875
2023-02-24,23.225000381469727,23.474000930786133,22.94700050354004,23.285999298095703,23.270675659179688,589716000,21.949399948120117,22.053700065612794,21.5578501701355,,,,66.03555482738872,64.56507582051692,67.58850055162114,,,,65.69343537542606,23.84615771064866,21.5578501701355,19.269542629622336,1.4732610920844174,1.7270068581029296,-0.2537457660185123,1.1069520121884315,-0.31688690185546875
2023-02-27,23.670000076293945,23.8799991607666,23.45400047302246,23.500999450683594,23.485536575317383,452994000,22.371999740600586,22.277300071716308,21.71465015411377,,,,67.97717052298763,65.63864661492104,68.12217859028823,,,,66.46650905572785,24.08289715780213,21.71465015411377,19.34640315042541,1.4887006768512911,1.679345621852602,-0.1906449450013108,1.0703125729371792,-0.5307502746582031
2023-02-28,23.371999740600586,23.825000762939453,23.20599937438965,23.215999603271484,23.20072364807129,455963000,22.88419952392578,22.420100021362305,21.917350101470948,,,,62.09532608782604,62.834747369444685,66.59219837547835,,,,64.39500226083416,24.06021055834352,21.917350101470948,19.774489644598376,1.4610969371816225,1.635695884918406,-0.17459894773678353,1.0380760597666525,0.8505268096923828
2023-03-01,23.191999435424805,23.256000518798828,22.507999420166016,22.697999954223633,22.68306541442871,460026000,23.272999572753907,22.392799949645998,22.07540006637573,,,,51.89388577394859,57.84465748678171,63.848664441561795,,,,60.692558585679215,23.94103719994015,22.07540006637573,20.209762932811312,1.381497488944511,1.584856205723627,-0.203358716779116,1.017356419685664,1.5331058502197266
2023-03-02,22.488000869750977,23.3799991607666,22.43199920654297,23.31399917602539,23.298662185668945,389415000,23.20299949645996,22.44779987335205,22.19394998550415,,,,61.336014398886704,61.848093809251004,65.62162634674617,,,,63.38837714519858,24.058016912697546,22.19394998550415,20.329883058310756,1.35252922680624,1.5383908099401498,-0.18586158313390966,1.012402386438376,2.229867935180664
2023-03-03,23.31999969482422,23.899999618530273,23.1299991607666,23.889999389648438,23.87428092956543,412393000,23.323799514770506,22.636599731445312,22.30299997329712,,,,68.55091216489664,65.27442773083278,67.20471537164721,,,,65.75352819976558,24.29183361572172,22.30299997329712,20.314166330872517,1.3603685914392756,1.502786366239975,-0.1424177748006994,0.9950879629616114,1.8381576538085938
2023-03-06,23.891000747680664,24.24799919128418,23.48699951171875,23.554000854492188,23.538503646850586,437429000,23.334399795532228,22.853199768066407,22.425699996948243,,,,60.340628817741624,61.68390614418181,65.35671787265105,,,,63.18915134426815,24.405295185714508,22.425699996948243,20.44610480818198,1.3242044658664938,1.4670699861652787,-0.14286552029878496,0.9783673712904556,2.3488502502441406
2023-03-07,23.600000381469727,24.125,23.240999221801758,23.288000106811523,23.276628494262695,515154000,23.348799896240234,23.11649971008301,22.535649967193603,,,,53.94673316863868,58.837032489028196,63.89260652451628,,,,61.15571767072733,24.449233104237496,22.535649967193603,20.62206683014971,1.2595606672025603,1.425568122372735,-0.16600745517017468,0.9716269003552975,2.9095821380615234
2023-03-08,23.48699951171875,24.200000762939453,23.423999786376953,24.180999755859375,24.1691951751709,513573000,23.645399856567384,23.459199714660645,22.636049938201904,,,,68.12186398718437,64.88268938270782,66.54133424336524,,,,65.20399275305782,24.669916217000022,22.636049938201904,20.602183659403785,1.265796287920363,1.3936137554822605,-0.1278174675618975,0.9673678829104855,2.2858829498291016
2023-03-09,24.174999237060547,24.45400047302246,23.382999420166016,23.43600082397461,23.424558639526367,501257000,23.669800186157225,23.436399841308592,22.697599983215333,,,,51.56909893378919,57.10780183613596,62.51416075145209,,,,59.621421382121,24.749984418158654,22.697599983215333,20.645215548272013,1.196826602601103,1.354256324906029,-0.15742972230492613,0.9747702521923397,3.753164291381836
2023-03-10,23.409000396728516,23.62700080871582,22.72599983215332,22.96500015258789,22.95378875732422,474866000,23.484800338745117,23.404299926757812,22.7289999961853,,,,43.26172516207134,52.673918448342924,60.09379640513951,,,,56.33738944562568,24.777568303728557,22.7289999961853,20.680431688642045,1.091578771626665,1.3017208142501562,-0.21014204262349123,0.9695010182187797,3.8121376037597656
2023-03-13,22.75200080871582,23.29800033569336,22.297000885009766,22.965999603271484,22.95478630065918,421890000,23.367200088500976,23.3507999420166,22.814050006866456,,,,43.28595857932992,52.682580229584964,60.097247218231686,,,,56.342884659617155,24.750611986501013,22.814050006866456,20.877488027231898,0.996759728933398,1.2407285971868045,-0.24396886825340647,0.9717509062519806,3.563261032104492
2023-03-14,23.496000289916992,24.2189998626709,23.459999084472656,24.062999725341797,24.051250457763672,474910000,23.52220001220703,23.435499954223634,22.92779998779297,,,,64.2407169076504,61.31694229696528,63.72175467592716,,,,61.996525379688464,24.877142304754912,22.92779998779297,20.978457670831027,0.9986222011886312,1.19230731798717,-0.19368511679853873,0.9918401457625114,2.345857620239258
2023-03-15,23.76099967956543,24.285999298095703,23.360000610351562,24.22800064086914,24.216171264648438,524486000,23.531600189208984,23.588500022888184,22.99064998626709,20.45718006134033,,,66.56346952557884,62.46171891972998,64.2360909970056,,,,62.777334717700526,25.02088791993517,22.99064998626709,20.96041205259901,1.001863559308859,1.1542185662515076,-0.1523550069426487,0.987137184475485,2.7546520233154297
2023-03-16,24.027000427246094,25.58799934387207,23.893999099731445,25.541000366210938,25.52853012084961,583253000,23.95260009765625,23.81120014190674,23.129500007629396,20.681700077056885,,,79.68747424892922,70.24688908593853,68.0324318348833,68.41052696740799,,,68.34994996205086,25.43933379318267,23.129500007629396,20.819666222076123,1.0977265551931836,1.1429201640398428,-0.04519360884665913,1.037627403022995,1.8411026000976562
2023-03-17,25.98200035095215,26.39900016784668,25.667999267578125,25.725000381469727,25.712438583374023,848547000,24.50460014343262,23.994700241088868,23.31564998626709,20.90122009277344,,,80.9942284719803,71.17764105689979,68.52527839700137,68.60387465597621,,,69.04924547190215,25.82359703676623,23.31564998626709,20.80770293576795,1.175001250562591,1.1493363813443924,0.02566486921819866,1.0247968600667627,2.0510025024414062
2023-03-20,25.614999771118164,26.02400016784668,25.1299991607666,25.899999618530273,25.887353897094727,432747000,25.091400146484375,24.229300117492677,23.54124994277954,21.133920078277587,,,82.34454968906189,72.09996219467739,69.00369554803156,68.7892674230223,,,69.7341687470217,26.125591857761506,23.54124994277954,20.956908027797574,1.236113828517098,1.1666918707789335,0.06942195773816451,1.0154542991391424,2.0639915466308594
2023-03-21,26.18000030517578,26.392000198364258,25.381000518798828,26.198999404907227,26.18621063232422,547408000,25.518600082397462,24.520400047302246,23.818449878692626,21.360720062255858,,,84.67061104833287,73.69781469276725,69.82850344978051,69.10730698600962,,,70.91832629427037,26.291929897337024,23.818449878692626,21.344969860048227,1.2937591209443795,1.1921053208120227,0.10165380013235681,1.0151361120267344,1.2533855438232422
2023-03-22,26.424999237060547,27.589000701904297,26.23699951171875,26.468000411987305,26.455078125,797295000,25.966600036621095,24.749100112915038,24.104149913787843,21.577520065307617,,,86.6487521504586,75.1220663016049,70.57013898149371,69.3936232755234,,,71.9804750863015,26.410111318698334,24.104149913787843,21.798188508877352,1.3456378877021216,1.2228118341900425,0.12282605351207909,1.0419121966674727,0.4127960205078125
2023-03-23,27.114999771118164,27.499000549316406,26.690000534057617,27.19099998474121,27.177722930908203,564889000,26.29659996032715,25.1246000289917,24.280499935150146,21.80316005706787,,,90.68650191548011,78.58507147302392,72.48370793533137,70.15230418740727,,,74.65935053279145,26.937574056374316,24.280499935150146,21.623425813925977,1.4286239200231456,1.2639742513566632,0.16464966866648245,1.0411327638575891,-0.15392112731933594
2023-03-24,27.0310001373291,27.16699981689453,26.354999542236328,26.77899932861328,26.765926361083984,454920000,26.50739974975586,25.505999946594237,24.455149936676026,22.018720054626463,,,74.61326131645659,72.21986004165586,69.76278659711006,69.15550474868691,,,70.52165256990945,27.281583366628677,24.455149936676026,21.628716506723375,1.444494703033424,1.3000783416920154,0.14441636134140867,1.0264804551895386,0.7996082305908203
2023-03-27,26.836999893188477,27.0,26.364999771118164,26.5310001373291,26.518047332763672,361026000,26.633599853515626,25.8625,24.606649971008302,22.219120063781737,,,65.83372473252699,68.50854863765568,68.14202414663526,68.55716893173387,,,68.07594081862925,27.535244697744872,24.606649971008302,21.678055244271732,1.4206841878189955,1.3241995109174114,0.09648467690158413,0.9985175818818455,0.6376895904541016
2023-03-28,26.44700050354004,26.51300048828125,25.850000381469727,26.40999984741211,26.39710807800293,356104000,26.675799942016603,26.097200012207033,24.76634998321533,22.409340057373047,,,61.425625935837715,66.65170366872566,67.3385501074321,68.26312347593667,,,66.857639654183,27.722408704580936,24.76634998321533,21.810291261849727,1.3761866477821876,1.3345969382903666,0.04158970949182095,0.9758377371659547,0.08495521545410156
2023-03-29,26.825000762939453,27.077999114990234,26.597000122070312,26.983999252319336,26.970823287963867,393694000,26.778999710083006,26.37279987335205,24.980649948120117,22.5949800491333,,,72.38856345504135,70.82033679188538,69.15468244166345,68.90862967342511,,,69.63389736309092,27.927269121341244,24.980649948120117,22.03403077489899,1.3714299903353258,1.3419635486993584,0.029466441635967344,0.9538492750525382,-0.5207462310791016
2023-03-30,27.229000091552734,27.499000549316406,27.101999282836914,27.382999420166016,27.369632720947266,364516000,26.81739959716797,26.55699977874756,25.18409996032715,22.795100021362305,,,77.85672719967191,73.38950264703058,70.36060493871122,69.35080134833937,,,71.42573141143961,28.20332313195083,25.18409996032715,22.164876788703467,1.3839035058352636,1.3503515401265394,0.03355196570872421,0.9225029909057191,-0.62469482421875
2023-03-31,27.139999389648438,27.833999633789062,27.104999542236328,27.777000427246094,27.76344108581543,433933000,27.016999816894533,26.762199783325194,25.378450012207033,23.015340042114257,,,82.20635179068849,75.73371477560316,71.51805034115904,69.78380249200214,,,73.1129115049574,28.536662813503018,25.378450012207033,22.220237210911048,1.409335502807867,1.3621483326628048,0.04718717014506213,0.9086813552376487,-0.7746219635009766
2023-04-03,27.509000778198242,28.0,27.336000442504883,27.96500015258789,27.951345443725586,398716000,27.30379981994629,26.968699836730956,25.598999977111816,23.21786003112793,,,84.07242823701381,76.81649516790856,72.06595041136299,69.99022944473383,,,73.90467167706332,28.83196523057739,25.598999977111816,22.366034723646244,1.428197182197625,1.3753581025697688,0.05283907962785617,0.891204083970325,-0.2978515625
2023-04-04,27.965999603271484,28.0,27.30699920654297,27.452999114990234,27.43959617614746,368592000,27.512399673461914,27.09409980773926,25.80724992752075,23.383059997558593,,,61.95388141480076,67.67835165547116,68.29944301487618,68.68621109745833,,,68.02918989409062,28.953344433933324,25.80724992752075,22.661155421108177,1.385855712256479,1.3774576245071108,0.008398087749368122,0.8770467060765184,0.4777660369873047
2023-04-05,26.82900047302246,26.99799919128418,26.395000457763672,26.881000518798828,26.867874145507812,515015000,27.491799926757814,27.13539981842041,25.942249965667724,23.535380020141602,,,45.30785340800137,58.97034474126045,64.34466795457561,67.25769122648839,,,62.090313954780044,29.028778880868277,25.942249965667724,22.85572105046717,1.2912594507858266,1.360217989762854,-0.0689585389770273,0.8899718454443787,0.22289276123046875
2023-04-06,26.583999633789062,27.079999923706055,26.427000045776367,27.03700065612793,27.023801803588867,397654000,27.422600173950194,27.119999885559082,26.12229995727539,23.68966003417969,,,49.897134863745954,60.51006873887809,64.92767736496687,67.44610973550334,,,63.038031131161,29.01719677914355,26.12229995727539,23.227403135407233,1.214874818699336,1.3311493555501503,-0.11627453685081446,0.8730452763361864,0.0819549560546875
2023-04-10,26.822999954223633,27.621000289916992,26.66900062561035,27.57900047302246,27.565534591674805,395279000,27.38300018310547,27.2,26.35299997329712,23.84520004272461,,,63.279039456608125,65.50704274807583,66.90666108031225,68.0969795766297,,,66.19964393625979,28.92170090701291,26.35299997329712,23.78429903958133,1.1844210345809998,1.3018036913563202,-0.11738265677532045,0.8786848754769332,-0.5367374420166016
2023-04-11,27.724000930786133,27.790000915527344,27.125999450683594,27.16900062561035,27.155736923217773,314378000,27.223800277709962,27.263800048828124,26.563150024414064,23.981280059814452,,,50.52011030475263,59.209722440889536,64.02978797263708,67.06201301532506,,,61.887198184171076,28.627221104231456,26.563150024414064,24.499078944596672,1.114357016067025,1.2643143562984611,-0.14995734023143603,0.8633503461459915,-0.9275474548339844
2023-04-12,27.3700008392334,27.468000411987305,26.447999954223633,26.4950008392334,26.48206329345703,446259000,27.032200622558594,27.272300148010252,26.684750080108643,24.12794006347656,,,35.72031510015149,50.36593588415437,59.595562893732875,65.39479782476482,,,55.487970281449286,28.402894918897537,26.684750080108643,24.966605241319748,0.9929979642887758,1.210051077896524,-0.21705311360774826,0.8745396398329687,0.46077537536621094
2023-04-13,26.733999252319336,26.886999130249023,26.32900047302246,26.46299934387207,26.450077056884766,353615000,26.948600387573244,27.22020015716553,26.79650001525879,24.266460037231447,,,35.109877527463276,49.972166982908675,59.390004159793385,65.31612587235917,,,55.19613979507878,28.102172490038154,26.79650001525879,25.490827540479426,0.884047044156894,1.1448502711485982,-0.2608032269917042,0.8519295696467968,0.7626285552978516
2023-04-14,26.503999710083008,26.882999420166016,26.219999313354492,26.757999420166016,26.744937896728516,395660000,26.89280014038086,27.15770015716553,26.857349967956544,24.382760009765626,,,45.785707304985586,53.68128264678339,60.70518509865194,65.70422540794578,,,57.4193505778407,28.02995831256069,26.857349967956544,25.684741623352398,0.812144796075227,1.0783091761339239,-0.2661643800586968,0.8384346080157058,0.9905147552490234
2023-04-17,26.565000534057617,27.006000518798828,26.433000564575195,27.00200080871582,26.988819122314453,321471000,26.77740020751953,27.0802001953125,26.921199989318847,24.48862003326416,,,53.666940966874876,56.635998330291535,61.78278649079788,66.0250871717533,,,59.22174047758874,27.973076733461077,26.921199989318847,25.869323245176616,0.7660204128063839,1.015851423468416,-0.24983101066203206,0.8194749898877005,1.9070663452148438
2023-04-18,27.533000946044922,28.110000610351562,27.35700035095215,27.66699981689453,27.653493881225586,604812000,26.877000045776366,27.050400161743163,27.00954999923706,24.619960021972656,,,69.01304225121844,63.65655372179562,64.57017198172638,66.88664253813155,,,63.72804753464801,27.99843584955542,27.00954999923706,26.020664148918698,0.7742018520623546,0.9675215091872037,-0.1933196571248491,0.8400839050125607,0.5427303314208984
2023-04-19,27.361000061035156,28.0,27.23200035095215,27.930999755859375,27.917362213134766,358660000,27.164199829101562,27.098200225830077,27.09615001678467,24.756800003051758,,,73.38716588893473,66.07898401465889,65.61808983935363,67.22334494781008,,,65.36441967329985,28.089282661703795,27.09615001678467,26.103017371865544,0.7928488226553974,0.9325869718808424,-0.13973814922544503,0.83493502958651,-0.1289348602294922
2023-04-20,27.67099952697754,28.030000686645508,27.0,27.104000091552734,27.09076690673828,427713000,27.292399978637697,27.12050018310547,27.12795000076294,24.855419998168944,,,47.26290368017539,53.63562748219064,59.78708406993062,65.10719035001398,,,56.730397500772526,28.078405383205336,27.12795000076294,26.177494618320544,0.7324514751393849,0.8925598725325509,-0.16010839739316596,0.8488682908050098,0.4577770233154297
2023-04-21,26.95199966430664,27.183000564575195,26.722000122070312,27.118999481201172,27.105756759643555,345103000,27.364599990844727,27.128700065612794,27.124349975585936,24.95369998931885,,,47.685112672889304,53.81091029574703,59.85519141129535,65.127507016321,,,56.84174707047154,28.074368162545166,27.124349975585936,26.174331788626706,0.677981123124269,0.8496441226508945,-0.17166299952662556,0.8211634444978578,1.56024169921875
2023-04-24,27.01300048828125,27.365999221801758,26.67099952697754,27.04199981689453,27.028797149658203,339282000,27.372599792480468,27.075,27.1375,25.04779998779297,,,45.35507770837844,52.675030230227584,59.31235970880402,64.92946947331284,,,56.04441740196926,28.075234375417402,27.1375,26.199765624582597,0.6214362174341304,0.8040025416075417,-0.18256632417341134,0.8121517480925978,2.1079673767089844
2023-04-25,27.077999114990234,27.246999740600586,26.225000381469727,26.240999221801758,26.22818946838379,378527000,27.087399673461913,26.98219985961914,27.122999954223634,25.147319984436034,,,27.73366035105078,42.343772724923525,53.95427424862059,62.89923422071249,,,48.433378200521474,28.10568966410509,27.122999954223634,26.140310244342178,0.5061552755619871,0.7444330883984308,-0.23827781283644367,0.8271408631667594,2.328857421875
2023-04-26,27.00200080871582,27.329999923706055,26.704999923706055,26.95599937438965,26.942838668823242,406337000,26.89239959716797,27.028299713134764,27.15029993057251,25.250679969787598,,,49.58780587859003,51.73299337420518,57.55691584273899,63.92663153947268,,,54.38793343928769,28.081214491283042,27.15029993057251,26.219385369861975,0.4671043472297143,0.6889673401646875,-0.22186299293497325,0.8458451373622978,1.9280586242675781
2023-04-27,27.363000869750977,27.4950008392334,26.625,27.22599983215332,27.212705612182617,377161000,26.916799545288086,27.10459976196289,27.16239995956421,25.33577995300293,,,55.88506793559509,54.8200522017877,58.83710003623772,64.30749115124094,,,56.43378233337623,28.090640870340543,27.16239995956421,26.234159048787873,0.4527242621501948,0.641718724561789,-0.18899446241159423,0.8475705446388051,1.351339340209961
2023-04-28,27.225000381469727,27.757999420166016,27.070999145507812,27.749000549316406,27.73545265197754,292216000,27.042799758911134,27.20369987487793,27.180700016021728,25.43547996520996,,,66.12945806645347,60.2867519607874,61.22197384353235,65.03711199084219,,,60.161313494462455,28.139542467183446,27.180700016021728,26.22185756486001,0.4780194178057471,0.6089788632105806,-0.1309594454048335,0.8361012396401907,0.5907115936279297
2023-05-01,27.84000015258789,29.058000564575195,27.780000686645508,28.90999984741211,28.895885467529297,570329000,27.41639976501465,27.39449977874756,27.23734998703003,25.573639945983885,,,79.40220681533235,69.41480111011505,65.8458762144564,66.5844063157377,,,66.92632107915412,28.43464807630125,27.23734998703003,26.040051897758808,0.5850053735913114,0.6041841652867268,-0.019178791695415365,0.8698797236129476,0.04297828674316406
2023-05-02,28.68000030517578,28.836000442504883,28.08300018310547,28.209999084472656,28.196224212646484,402730000,27.810199737548828,27.448799705505373,27.249599933624268,25.710079917907716,,,61.298576056129626,60.15247422544988,61.213407816797826,64.81953903278539,,,60.279911203730485,28.480955597301577,27.249599933624268,26.01824426994696,0.6063190345154155,0.6046111391324646,0.001707895382950908,0.8668168622339257,1.0025157928466797
